id,PosNeg,Class
1418409356333220000,Pos,Responsibility
1418405724816760000,Pos,Confidence
1418399757349760000,Neg,Constraints
1418398500329380000,Neg,Constraints
1418396977197280000,Pos,Calculation
1418395356576980000,Pos,Confidence
1418389991776910000,Pos,Confidence
1418389022074750000,Neg,Constraints
1418388115396300000,Neg,Constraints
1418387785061330000,Pos,Confidence
1418386427738350000,Neg,Complacency
1418385280067780000,Neg,Confidence
1418383831275490000,Pos,Responsibility
1418382759630750000,Pos,Responsibility
1418382470831950000,Pos,Confidence
1418381917313890000,Pos,Confidence
1418381690200760000,Pos,Responsibility
1418381573796220000,Pos,Responsibility
1418381141501830000,Neg,Constraints
1418380450628710000,Pos,Responsibility
1418379656047200000,Pos,Responsibility
1418379554385630000,Neg,Constraints
1418378536356740000,Neg,Constraints
1418378535257850000,Pos,Confidence
1418372797726800000,Neg,Constraints
1418368942955890000,Neg,Constraints
1418366769194880000,Neg,Constraints
1418366208429090000,Neg,Complacency
1418365422961770000,Neg,Constraints
1418364522360750000,Pos,Confidence
1418363996709670000,Neg,Constraints
1418363828560000000,Neg,Constraints
1418362046609980000,Pos,Confidence
1418358736532290000,Pos,Responsibility
1418354889420270000,Neg,Constraints
1418348833734410000,Neg,Constraints
1418346394390230000,Pos,Confidence
1418338586823320000,Neg,Constraints
1418336052805180000,Neg,Constraints
1418334105393970000,Neg,Constraints
1418329677555330000,Pos,Calculation
1418327525290250000,Pos,Calculation
1418278885821620000,Neg,Constraints
1418211150345340000,Pos,Confidence
1418187089653350000,Neg,Constraints
1418178643436530000,Neg,Constraints
1418170095243730000,Neg,Constraints
1418169144944380000,Neg,Constraints
1418168495787760000,Neg,Constraints
1418168172792870000,Neg,Constraints
1418167589486740000,Neg,Constraints
1418166118053590000,Neg,Complacency
1418165175232860000,Neg,Constraints
1418162235474530000,Neg,Constraints
1418154598661950000,Neg,Calculation
1418149265403120000,Pos,Confidence
1418137159534450000,Pos,Confidence
1418134795050120000,Pos,Responsibility
1418132753007010000,Pos,Responsibility
1418131428961780000,Pos,Confidence
1418129220971100000,Neg,Constraints
1418128761149480000,Pos,Responsibility
1418123446605600000,Pos,Confidence
1418123385377140000,Neg,Constraints
1418121856578510000,Pos,Confidence
1418120301838140000,Neg,Constraints
1418118249594580000,Pos,Confidence
1418115441428330000,Pos,Confidence
1418114529074890000,Pos,Confidence
1418112920240600000,Neg,Constraints
1418110309152150000,Pos,Confidence
1418106938173410000,Pos,Responsibility
1418104020208540000,Pos,Responsibility
1418102037657510000,Pos,Calculation
1418101511637190000,Pos,Confidence
1418100876745400000,Neg,Constraints
1418100589964100000,Pos,Confidence
1418095258248770000,Pos,Calculation
1418092535512270000,Pos,Confidence
1418086343322660000,Neg,Calculation
1418082074355840000,Pos,Calculation
1418078928040720000,Pos,Calculation
1418075259480060000,Neg,Constraints
1418073228199610000,Pos,Confidence
1418066453715060000,Neg,Constraints
1418062864611380000,Pos,Calculation
1418047074017280000,Neg,Calculation
1418035575324650000,Neg,Constraints
1418034930735620000,Pos,Responsibility
1418033120167670000,Pos,Calculation
1418025154324490000,Neg,Constraints
1418023895077060000,Pos,Confidence
1418022491109280000,Pos,Responsibility
1418018803481380000,Pos,Responsibility
1418016557943320000,Neg,Constraints
1418012130201140000,Neg,Complacency
1417996105644520000,Neg,Constraints
1417978285179290000,Pos,Confidence
1417978265407390000,Pos,Confidence
1417974866318220000,Pos,Confidence
1417969619906620000,Pos,Calculation
1417967034382520000,Neg,Constraints
1417965694335940000,Neg,Constraints
1417965286934770000,Pos,Responsibility
1417961862289780000,Pos,Confidence
1417878677543530000,Neg,Constraints
1417868725642920000,Neg,Constraints
1417846682251780000,Neg,Constraints
1417846118528940000,Pos,Confidence
1417836950719840000,Pos,Responsibility
1417834884001710000,Pos,Confidence
1417819654353870000,Pos,Responsibility
1417816590821690000,Neg,Complacency
1417812016027160000,Pos,Confidence
1417806234544060000,Pos,Responsibility
1417803921339420000,Pos,Confidence
1417796475640180000,Neg,Constraints
1417792452535060000,Neg,Constraints
1417788377533880000,Neg,Constraints
1417786214715780000,Pos,Responsibility
1417783847173770000,Neg,Constraints
1417781162550820000,Neg,Constraints
1417780794676830000,Neg,Constraints
1417780385165970000,Neg,Constraints
1417779500348180000,Neg,Constraints
1417778434785240000,Neg,Complacency
1417776390435320000,Pos,Confidence
1417775709339090000,Pos,Calculation
1417774941823400000,Pos,Responsibility
1417773803464050000,Neg,Constraints
1417773379273200000,Neg,Constraints
1417769591883710000,Pos,Calculation
1417769159962740000,Neg,Constraints
1417768390337250000,Neg,Constraints
1417767269518560000,Neg,Calculation
1417763638664850000,Neg,Calculation
1417745536392730000,Pos,Calculation
1417739004007440000,Neg,Constraints
1417735782698120000,Pos,Calculation
1417725421349530000,Pos,Confidence
1417719835581020000,Pos,Confidence
1417719818954840000,Neg,Complacency
1417717327626260000,Pos,Responsibility
1417716931004490000,Neg,Constraints
1417710918788520000,Neg,Constraints
1417708102997000000,Neg,Constraints
1417704234791800000,Pos,Responsibility
1417703756288770000,Pos,Responsibility
1417702218497630000,Pos,Confidence
1417700704316100000,Neg,Constraints
1417700354850880000,Neg,Constraints
1417698794209030000,Pos,Confidence
1417698346995620000,Pos,Confidence
1417697155704230000,Neg,Constraints
1417696207963440000,Neg,Constraints
1417692949148700000,Neg,Constraints
1417689992587970000,Pos,Confidence
1417682506472550000,Pos,Calculation
1417665227617830000,Neg,Constraints
1417665135787740000,Pos,Calculation
1417659124280560000,Neg,Constraints
1417652711906950000,Pos,Confidence
1417643167759790000,Neg,Constraints
1417641562889080000,Neg,Complacency
1417641439576480000,Pos,Constraints
1417640773563020000,Neg,Constraints
1417635734672990000,Neg,Constraints
1417633889003060000,Neg,Constraints
1417630460817980000,Pos,Confidence
1417629113666310000,Pos,Responsibility
1417626769268510000,Pos,Confidence
1417626205881170000,Neg,Constraints
1417615823884060000,Neg,Constraints
1417610633890060000,Neg,Calculation
1417608215269970000,Neg,Constraints
1417606297139220000,Neg,Constraints
1417592327950920000,Pos,Calculation
1417569374651650000,Neg,Constraints
1417476465776490000,Neg,Constraints
1417460132212990000,Neg,Constraints
1417451658636790000,Pos,Responsibility
1417445610542620000,Pos,Responsibility
1417424058170280000,Neg,Constraints
1417423148539000000,Neg,Constraints
1417420251130510000,Pos,Responsibility
1417418774274200000,Neg,Constraints
1417417875824860000,Pos,Responsibility
1417417160947680000,Pos,Responsibility
1417415724184700000,Neg,Complacency
1417413311486770000,Neg,Constraints
1417411509114660000,Neg,Constraints
1417405735067990000,Neg,Complacency
1417400567333140000,Pos,Confidence
1417378293620160000,Neg,Constraints
1417371989329660000,Pos,Calculation
1417371802087480000,Neg,Constraints
1417368920986570000,Pos,Confidence
1417365445057780000,Pos,Responsibility
1417363116376030000,Pos,Confidence
1417361005622010000,Pos,Confidence
1417357567718600000,Neg,Calculation
1417340246857970000,Pos,Responsibility
1417334758644730000,Neg,Constraints
1417334621444860000,Pos,Responsibility
1417332836160310000,Neg,Complacency
1417330363827840000,Neg,Constraints
1417322362127720000,Pos,Confidence
1417319858568490000,Pos,Confidence
1417319631174250000,Neg,Constraints
1417319149852790000,Pos,Responsibility
1417316506946260000,Neg,Constraints
1417314561141570000,Neg,Constraints
1417312598026890000,Neg,Constraints
1417309550118530000,Neg,Constraints
1417303652042110000,Neg,Constraints
1417293619908670000,Neg,Constraints
1417286989070570000,Neg,Constraints
1417281917624360000,Neg,Complacency
1417276387925270000,Neg,Constraints
1417271153752640000,Pos,Confidence
1417267300529440000,Pos,Calculation
1417264804582940000,Pos,Confidence
1417254323646450000,Neg,Constraints
1417247784948820000,Pos,Responsibility
1417238671095300000,Pos,Responsibility
1417230412783370000,Pos,Confidence
1417204569474420000,Pos,Responsibility
1417197329661120000,Pos,Calculation
1417125578054850000,Pos,Responsibility
1417116865034270000,Neg,Constraints
1417109319779190000,Pos,Responsibility
1417100331977040000,Neg,Constraints
1417081866801220000,Pos,Confidence
1417080872004570000,Pos,Calculation
1417073519498730000,Pos,Confidence
1417064794255880000,Pos,Confidence
1417064773347200000,Pos,Confidence
1417064735460120000,Neg,Constraints
1417062368719240000,Pos,Responsibility
1417059110315440000,Neg,Constraints
1417048264164060000,Neg,Constraints
1417047190216710000,Pos,Confidence
1417046173194520000,Pos,Confidence
1417036390445940000,Pos,Confidence
1417035597382780000,Neg,Constraints
1417028533881210000,Pos,Responsibility
1417022393382350000,Pos,Calculation
1417010150733330000,Neg,Confidence
1417005431604480000,Pos,Confidence
1416999102689150000,Neg,Calculation
1416994417999710000,Pos,Confidence
1416989686921320000,Pos,Responsibility
1416978764756520000,Neg,Constraints
1416969122064170000,Pos,Responsibility
1416961873879060000,Pos,Responsibility
1416960894311960000,Neg,Constraints
1416955556619710000,Neg,Calculation
1416955540769360000,Neg,Constraints
1416955142390170000,Pos,Confidence
1416952460170590000,Pos,Confidence
1416941597946560000,Pos,Confidence
1416940898944830000,Neg,Constraints
1416940496325210000,Neg,Constraints
1416935855004930000,Neg,Constraints
1416934495660370000,Neg,Constraints
1416933948655990000,Pos,Responsibility
1416929878817980000,Neg,Constraints
1416924390994820000,Pos,Confidence
1416908669447330000,Pos,Calculation
1416906155234820000,Pos,Confidence
1416901316933130000,Neg,Confidence
1416892357820100000,Pos,Confidence
1416890588096450000,Pos,Calculation
1416890142933930000,Pos,Confidence
1416879996270870000,Pos,Confidence
1416769930507150000,Pos,Calculation
1416751413233800000,Neg,Calculation
1416741436943250000,Neg,Constraints
1416725717178450000,Neg,Constraints
1416722420287690000,Pos,Confidence
1416721464615600000,Neg,Constraints
1416715714832970000,Pos,Calculation
1416708290298270000,Pos,Calculation
1416703228171860000,Pos,Calculation
1416702329856790000,Neg,Constraints
1416699466266980000,Neg,Constraints
1416696828859320000,Neg,Calculation
1416678887036050000,Neg,Constraints
1416678071692780000,Pos,Confidence
1416677478878250000,Pos,Confidence
1416674462691330000,Neg,Constraints
1416671632467250000,Pos,Confidence
1416668928114190000,Pos,Confidence
1416668249517790000,Pos,Calculation
1416665743148540000,Pos,Calculation
1416645895114730000,Neg,Constraints
1416635002834480000,Pos,Confidence
1416629027532530000,Pos,Confidence
1416626885132490000,Pos,Confidence
1416621588573670000,Pos,Confidence
1416612236294980000,Neg,Calculation
1416610997184300000,Neg,Constraints
1416608739872840000,Pos,Confidence
1416608575003060000,Pos,Calculation
1416602412886890000,Pos,Calculation
1416600590201670000,Neg,Constraints
1416596488596060000,Pos,Confidence
1416591657558890000,Neg,Constraints
1416591084898060000,Pos,Confidence
1416589000509240000,Pos,Responsibility
1416588879897900000,Pos,Confidence
1416576492784410000,Pos,Responsibility
1416571672505760000,Pos,Confidence
1416565867001760000,Neg,Confidence
1416564838055100000,Pos,Confidence
1416564599042700000,Pos,Confidence
1416563725306190000,Pos,Confidence
1416563257138080000,Pos,Calculation
1416562819328130000,Neg,Constraints
1416561243603750000,Pos,Confidence
1416559755565300000,Neg,Constraints
1416559161135920000,Neg,Constraints
1416558702606220000,Neg,Constraints
1416544980282180000,Neg,Constraints
1416542438684900000,Neg,Constraints
1416541436447640000,Pos,Responsibility
1416540085969760000,Neg,Constraints
1416538793251770000,Neg,Constraints
1416536822797130000,Neg,Constraints
1416531044698700000,Pos,Responsibility
1416529494098150000,Neg,Constraints
1416526899753340000,Pos,Constraints
1416522225662920000,Neg,Constraints
1416522032930380000,Neg,Constraints
1416516394858940000,Pos,Responsibility
1416510450200490000,Pos,Responsibility
1416509231449050000,Neg,Constraints
1416475036928460000,Pos,Confidence
1416462627862040000,Pos,Responsibility
1416434368965260000,Neg,Constraints
1416389878548360000,Pos,Calculation
1416386333413540000,Pos,Confidence
1416384662683800000,Pos,Confidence
1416380060760640000,Neg,Constraints
1416372726789370000,Neg,Constraints
1416369535557400000,Pos,Confidence
1416354205137170000,Pos,Confidence
1416352627734970000,Pos,Confidence
1416335785029100000,Pos,Calculation
1416326088490240000,Neg,Constraints
1416309600429620000,Neg,Confidence
1416299571550970000,Neg,Constraints
1416297581932510000,Neg,Constraints
1416294224652230000,Neg,Constraints
1416290929095290000,Neg,Constraints
1416287080305410000,Neg,Constraints
1416283111533550000,Pos,Confidence
1416280831325180000,Pos,Calculation
1416271379389840000,Pos,Confidence
1416266880851980000,Pos,Confidence
1416261819413370000,Neg,Constraints
1416255766965620000,Pos,Confidence
1416247760676740000,Pos,Calculation
1416244093752000000,Neg,Constraints
1416229116685140000,Pos,Responsibility
1416225100894850000,Pos,Confidence
1416222139884180000,Neg,Constraints
1416221962947330000,Pos,Confidence
1416220763204440000,Pos,Confidence
1416220288866340000,Pos,Responsibility
1416215220004000000,Neg,Calculation
1416214683250470000,Pos,Confidence
1416213751418650000,Pos,Confidence
1416212277682830000,Neg,Constraints
1416207359500680000,Neg,Constraints
1416203367236260000,Pos,Confidence
1416195151022600000,Pos,Confidence
1416190397089410000,Neg,Constraints
1416185046357080000,Neg,Constraints
1416182113229950000,Pos,Calculation
1416168300623520000,Neg,Constraints
1416165838256620000,Neg,Constraints
1416163081550530000,Pos,Confidence
1416162837332770000,Neg,Constraints
1416153792576310000,Neg,Constraints
1416150095771290000,Pos,Responsibility
1416135167232520000,Pos,Responsibility
1416133225731210000,Pos,Calculation
1416132400518610000,Pos,Calculation
1416100610227580000,Pos,Confidence
1416060564640450000,Neg,Calculation
1416045167115590000,Neg,Constraints
1416028688424990000,Neg,Complacency
1416021192658480000,Pos,Responsibility
1416016906520180000,Neg,Constraints
1416011772994080000,Pos,Calculation
1416005716771360000,Pos,Confidence
1415993538320330000,Neg,Confidence
1415983301911740000,Pos,Confidence
1415982982158970000,Pos,Confidence
1415970679535520000,Pos,Confidence
1415969422150300000,Pos,Responsibility
1415964401887100000,Pos,Calculation
1415964175600200000,Neg,Constraints
1415963331794370000,Neg,Constraints
1415961310664080000,Pos,Constraints
1415958350114650000,Pos,Confidence
1415955459001910000,Neg,Calculation
1415944895903130000,Pos,Constraints
1415934754222840000,Neg,Constraints
1415921319841910000,Pos,Calculation
1415917926431920000,Neg,Constraints
1415901504901420000,Pos,Responsibility
1415894181835190000,Neg,Constraints
1415892705167640000,Pos,Responsibility
1415883222001590000,Pos,Confidence
1415877670949190000,Neg,Constraints
1415876786781440000,Pos,Responsibility
1415875905201730000,Neg,Constraints
1415873048499020000,Neg,Constraints
1415866977101350000,Pos,Responsibility
1415863681330540000,Neg,Constraints
1415862544560830000,Neg,Constraints
1415858927908960000,Pos,Calculation
1415856470923510000,Pos,Responsibility
1415853420049700000,Pos,Confidence
1415851666708970000,Pos,Confidence
1415842826076620000,Neg,Constraints
1415841414173230000,Pos,Calculation
1415831042938650000,Neg,Constraints
1415830695448960000,Pos,Responsibility
1415828166380160000,Pos,Calculation
1415828135560440000,Neg,Constraints
1415826393858900000,Pos,Responsibility
1415825422902730000,Pos,Confidence
1415825405127260000,Neg,Constraints
1415821367249820000,Neg,Constraints
1415820001655750000,Pos,Calculation
1415818346172270000,Neg,Constraints
1415816881517120000,Neg,Constraints
1415815335912120000,Pos,Confidence
1415815182463370000,Pos,Confidence
1415807968331720000,Neg,Constraints
1415803246367580000,Neg,Constraints
1415800308496620000,Neg,Constraints
1415797893181540000,Pos,Responsibility
1415791800975970000,Pos,Responsibility
1415786423911800000,Pos,Calculation
1415784038485280000,Pos,Calculation
1415783262144790000,Neg,Constraints
1415780768572310000,Pos,Confidence
1415776602948920000,Neg,Constraints
1415772442115460000,Neg,Complacency
1415730300928210000,Pos,Confidence
1415642058438580000,Pos,Responsibility
1415637001391400000,Neg,Constraints
1415633150055570000,Pos,Confidence
1415633007252170000,Neg,Constraints
1415631190401240000,Pos,Confidence
1415631038982670000,Pos,Calculation
1415630497019870000,Pos,Confidence
1415629910404600000,Neg,Constraints
1415629821858630000,Neg,Constraints
1415628750625010000,Pos,Confidence
1415628565677170000,Pos,Confidence
1415627608683790000,Neg,Constraints
1415627296824690000,Neg,Constraints
1415623525121980000,Neg,Constraints
1415620939975250000,Neg,Constraints
1415616211702870000,Pos,Responsibility
1415609836960570000,Pos,Confidence
1415608937932460000,Neg,Constraints
1415603865328570000,Pos,Confidence
1415600702672420000,Neg,Confidence
1415598065906370000,Neg,Constraints
1415593872361540000,Neg,Constraints
1415589026283740000,Pos,Confidence
1415579878972210000,Pos,Confidence
1415576384043320000,Pos,Responsibility
1415568886712260000,Pos,Confidence
1415567929404360000,Neg,Constraints
1415563637243010000,Neg,Constraints
1415562811703380000,Neg,Constraints
1415554510370480000,Neg,Complacency
1415547751643810000,Pos,Confidence
1415544950763130000,Neg,Constraints
1415540224894000000,Pos,Confidence
1415538834968690000,Pos,Responsibility
1415538743117630000,Pos,Confidence
1415536936660330000,Pos,Responsibility
1415534890875890000,Neg,Constraints
1415533843570840000,Neg,Constraints
1415519809895230000,Neg,Constraints
1415514233635140000,Pos,Calculation
1415512575396090000,Pos,Responsibility
1415509217943840000,Pos,Responsibility
1415505418793590000,Neg,Calculation
1415496039058960000,Pos,Confidence
1415495101808220000,Neg,Constraints
1415484510141960000,Pos,Responsibility
1415482583459170000,Pos,Responsibility
1415479396756900000,Pos,Constraints
1415478589848360000,Neg,Constraints
1415477813952530000,Pos,Confidence
1415474993866040000,Pos,Responsibility
1415459607489650000,Neg,Constraints
1415456167099170000,Pos,Calculation
1415452556252170000,Pos,Confidence
1415450453593050000,Neg,Constraints
1415449387296180000,Pos,Responsibility
1415447568411070000,Pos,Responsibility
1415447563562480000,Pos,Responsibility
1415443328502430000,Pos,Confidence
1415440813299880000,Pos,Responsibility
1415438168577300000,Neg,Calculation
1415436426578030000,Neg,Constraints
1415436395053600000,Neg,Constraints
1415436026311440000,Neg,Calculation
1415433584597290000,Neg,Constraints
1415432386066610000,Neg,Constraints
1415431947996650000,Neg,Constraints
1415430991351450000,Pos,Confidence
1415292656297540000,Pos,Responsibility
1415291094229680000,Neg,Confidence
1415284773098900000,Neg,Constraints
1415284594836790000,Pos,Confidence
1415283390467630000,Neg,Calculation
1415274622359010000,Neg,Calculation
1415273065739470000,Pos,Responsibility
1415264385883270000,Neg,Constraints
1415254744487010000,Pos,Calculation
1415243840533890000,Neg,Constraints
1415239908499680000,Pos,Responsibility
1415237925567030000,Neg,Constraints
1415235981712580000,Neg,Constraints
1415224225544080000,Pos,Responsibility
1415221100473050000,Pos,Confidence
1415218647908240000,Neg,Constraints
1415212316094650000,Pos,Confidence
1415208973054090000,Neg,Responsibility
1415208578638430000,Neg,Constraints
1415206023241990000,Pos,Calculation
1415202113567660000,Pos,Confidence
1415191062314840000,Neg,Constraints
1415186191050140000,Pos,Confidence
1415182982344670000,Neg,Constraints
1415180396065550000,Pos,Responsibility
1415177432739440000,Neg,Constraints
1415173386578250000,Neg,Constraints
1415173199155760000,Neg,Constraints
1415170210382760000,Neg,Constraints
1415168512943820000,Pos,Confidence
1415163908122310000,Neg,Constraints
1415163497218900000,Neg,Constraints
1415158292410630000,Neg,Constraints
1415144213201570000,Neg,Constraints
1415142246811190000,Neg,Constraints
1415133879472510000,Neg,Constraints
1415133778943610000,Pos,Confidence
1415124013760740000,Pos,Confidence
1415122106807770000,Neg,Constraints
1415117278748710000,Neg,Constraints
1415102778662290000,Pos,Confidence
1415088713940420000,Neg,Constraints
1415079898075390000,Neg,Constraints
1415073668129040000,Pos,Confidence
1415073387655920000,Neg,Constraints
1415067321748510000,Neg,Constraints
1415063159015020000,Neg,Constraints
1415058236684650000,Pos,Calculation
1415051926278780000,Neg,Constraints
1415050299660640000,Pos,Calculation
1415041305248290000,Neg,Constraints
1415035575015410000,Neg,Constraints
1415015263250960000,Neg,Constraints
1414936605018790000,Neg,Constraints
1414911753545070000,Pos,Confidence
1414902592799340000,Neg,Constraints
1414897230943720000,Neg,Constraints
1414886954278300000,Pos,Confidence
1414884524564120000,Pos,Confidence
1414879183788940000,Neg,Confidence
1414851333874610000,Pos,Calculation
1414848579001220000,Neg,Calculation
1414848553806030000,Pos,Calculation
1414845447127010000,Pos,Responsibility
1414842777272160000,Pos,Confidence
1414841424974020000,Pos,Calculation
1414839772783140000,Pos,Calculation
1414839166144110000,Neg,Constraints
1414833729596390000,Pos,Confidence
1414829550790260000,Neg,Constraints
1414820597008240000,Pos,Calculation
1414804031592040000,Pos,Confidence
1414802416478820000,Pos,Confidence
1414794083030110000,Pos,Confidence
1414780845643020000,Neg,Constraints
1414780644719160000,Neg,Constraints
1414773012054770000,Neg,Constraints
1414759732447820000,Pos,Responsibility
1414758265737540000,Neg,Constraints
1414757961872770000,Neg,Constraints
1414755292298960000,Neg,Constraints
1414747870356400000,Pos,Confidence
1414730275490190000,Pos,Calculation
1414724738283300000,Neg,Constraints
1414722306044150000,Neg,Constraints
1414720969894030000,Pos,Calculation
1414715678460830000,Pos,Confidence
1414714505502740000,Pos,Responsibility
1414714268868430000,Neg,Constraints
1414714077197130000,Neg,Constraints
1414713028302440000,Neg,Constraints
1414711931454190000,Pos,Confidence
1414699630755920000,Neg,Constraints
1414696890982010000,Neg,Constraints
1414696722639450000,Neg,Constraints
1414694727136390000,Neg,Constraints
1414688540340860000,Neg,Constraints
1414686459450180000,Neg,Constraints
1414686129480030000,Pos,Confidence
1414683998161230000,Neg,Constraints
1414667945435820000,Pos,Confidence
1414645734041780000,Neg,Constraints
1414637025492270000,Pos,Confidence
1414625325053450000,Pos,Confidence
1414620437674290000,Neg,Constraints
1414609700553780000,Neg,Constraints
1414599315687750000,Neg,Constraints
1414597752395160000,Neg,Constraints
1414566050482380000,Pos,Responsibility
1414559167394700000,Neg,Constraints
1414558664829000000,Neg,Constraints
1414556640326550000,Neg,Constraints
1414555299747270000,Neg,Constraints
1414544615366000000,Pos,Responsibility
1414541109271810000,Neg,Constraints
1414538753398370000,Neg,Constraints
1414531474426970000,Neg,Constraints
1414526731994590000,Neg,Constraints
1414524525539050000,Pos,Confidence
1414521488707750000,Neg,Constraints
1414519551115460000,Neg,Constraints
1414513843431030000,Neg,Constraints
1414513456913330000,Neg,Constraints
1414513270682120000,Pos,Confidence
1414512135061740000,Neg,Constraints
1414510507898190000,Neg,Complacency
1414508107623890000,Neg,Confidence
1414507504306830000,Neg,Complacency
1414506159831010000,Pos,Calculation
1414505426356370000,Neg,Constraints
1414500347515570000,Pos,Confidence
1414499214604730000,Neg,Calculation
1414498916314190000,Pos,Confidence
1414488042857920000,Neg,Constraints
1414486389123530000,Neg,Constraints
1414485181541470000,Neg,Calculation
1414484025209590000,Neg,Constraints
1414482517248200000,Neg,Constraints
1414481335901510000,Pos,Responsibility
1414479381435540000,Neg,Constraints
1414479378889670000,Neg,Constraints
1414479082624930000,Neg,Constraints
1414478239204970000,Neg,Constraints
1414477817446760000,Neg,Constraints
1414475082768860000,Neg,Constraints
1414474035929370000,Neg,Constraints
1414473248050340000,Neg,Constraints
1414459453751970000,Neg,Calculation
1414455669705420000,Neg,Constraints
1414451405092360000,Neg,Constraints
1414451290818580000,Pos,Responsibility
1414451125340620000,Pos,Responsibility
1414445662855340000,Neg,Constraints
1414443447067360000,Pos,Calculation
1414440179318750000,Neg,Constraints
1414435442418620000,Neg,Constraints
1414433914815350000,Neg,Constraints
1414433016584140000,Pos,Confidence
1414431809387980000,Pos,Confidence
1414427640811840000,Neg,Constraints
1414427369582960000,Neg,Constraints
1414421260772070000,Neg,Constraints
1414419005356460000,Neg,Constraints
1414418834585370000,Neg,Constraints
1414411757070680000,Neg,Constraints
1414405480361820000,Pos,Calculation
1414401970664650000,Pos,Responsibility
1414396036169160000,Neg,Constraints
1414395050578960000,Neg,Constraints
1414392786397240000,Pos,Confidence
1414384616723550000,Pos,Responsibility
1414383521607550000,Pos,Confidence
1414383239238610000,Neg,Constraints
1414375516270820000,Pos,Confidence
1414364328216560000,Neg,Calculation
1414362292003550000,Neg,Constraints
1414357751690490000,Neg,Constraints
1414352670719050000,Neg,Constraints
1414342455449680000,Neg,Constraints
1414341570644430000,Neg,Constraints
1414339111100370000,Neg,Constraints
1414331833727150000,Neg,Constraints
1414320868742680000,Neg,Constraints
1414317589325440000,Neg,Constraints
1414303812026730000,Neg,Constraints
1414303174022760000,Neg,Constraints
1414302238772650000,Neg,Constraints
1414251778996980000,Neg,Constraints
1414229572342600000,Pos,Calculation
1414225285084430000,Neg,Constraints
1414225029999440000,Pos,Constraints
1414221838364810000,Pos,Responsibility
1414216938625010000,Pos,Responsibility
1414212000167560000,Neg,Constraints
1414211443717670000,Neg,Constraints
1414206950305250000,Neg,Constraints
1414200436366610000,Pos,Constraints
1414198544953590000,Neg,Constraints
1414196720490000000,Pos,Confidence
1414196475655950000,Neg,Constraints
1414191144506850000,Neg,Constraints
1414189364238640000,Pos,Constraints
1414187308115310000,Neg,Constraints
1414185386977340000,Neg,Constraints
1414185302499860000,Pos,Confidence
1414184657021590000,Pos,Constraints
1414183958607050000,Pos,Constraints
1414182888975720000,Neg,Constraints
1414182340247520000,Pos,Calculation
1414176426262090000,Pos,Confidence
1414174246423580000,Pos,Constraints
1414172257383890000,Pos,Constraints
1414171205070840000,Pos,Constraints
1414168229027530000,Neg,Constraints
1414167886491380000,Neg,Constraints
1414165021785910000,Pos,Calculation
1414164709352240000,Neg,Constraints
1414163410674060000,Neg,Constraints
1414160548887810000,Neg,Constraints
1414157374349210000,Neg,Constraints
1414148586011460000,Neg,Constraints
1414145345823540000,Neg,Constraints
1414144882277420000,Neg,Constraints
1414143119390470000,Neg,Constraints
1414142571249500000,Pos,Responsibility
1414136330389370000,Neg,Constraints
1414135516283340000,Neg,Constraints
1414130903446520000,Pos,Calculation
1414129467795000000,Pos,Responsibility
1414127138282690000,Neg,Constraints
1414117944376770000,Neg,Constraints
1414112432134360000,Pos,Confidence
1414106091126800000,Pos,Confidence
1414104544028410000,Neg,Constraints
1414100175593730000,Neg,Constraints
1414094607239940000,Neg,Constraints
1414089209493600000,Pos,Confidence
1414082884558890000,Pos,Confidence
1414080016019640000,Pos,Confidence
1414072406927310000,Pos,Confidence
1414059268408370000,Pos,Confidence
1414059156772840000,Pos,Confidence
1414058568312000000,Pos,Confidence
1414057947504670000,Pos,Confidence
1414054145162570000,Pos,Constraints
1414048553303870000,Neg,Constraints
1414047370157850000,Neg,Constraints
1414042295490330000,Pos,Confidence
1414039245543540000,Pos,Responsibility
1414035224254550000,Neg,Constraints
1414034587554960000,Pos,Responsibility
1414032800127150000,Pos,Responsibility
1414031875153160000,Pos,Confidence
1414031190714020000,Neg,Constraints
1414027863435530000,Neg,Constraints
1414018571299020000,Neg,Complacency
1414017665128030000,Neg,Constraints
1414010059898560000,Neg,Constraints
1414007852457290000,Pos,Responsibility
1414005979058890000,Neg,Constraints
1414005592083950000,Neg,Constraints
1414003456289900000,Neg,Constraints
1414002597178980000,Neg,Constraints
1413996891491110000,Neg,Constraints
1413995249509310000,Pos,Responsibility
1413994614273370000,Pos,Calculation
1413993959043380000,Pos,Responsibility
1413993055124740000,Neg,Constraints
1413882958025340000,Neg,Complacency
1413874947928200000,Neg,Complacency
1413864896836500000,Neg,Constraints
1413861689125000000,Neg,Constraints
1413857080901910000,Neg,Constraints
1413855125710390000,Neg,Calculation
1413842878036540000,Pos,Confidence
1413837749359050000,Neg,Constraints
1413828120663110000,Pos,Responsibility
1413813051099210000,Pos,Calculation
1413800691408070000,Neg,Constraints
1413799241009350000,Neg,Complacency
1413786150393700000,Neg,Constraints
1413754355489020000,Neg,Complacency
1413753343764170000,Pos,Calculation
1413744751715570000,Pos,Confidence
1413734871814460000,Neg,Constraints
1413730551798800000,Pos,Confidence
1413728815080040000,Pos,Confidence
1413725480407100000,Pos,Confidence
1413724377028250000,Neg,Calculation
1413722995860800000,Pos,Calculation
1413715802990130000,Neg,Constraints
1413707776845570000,Pos,Calculation
1413686402965920000,Neg,Constraints
1413684355495440000,Pos,Confidence
